step,train_loss,train_mean_token_accuracy,train_error_rate,valid_loss,valid_mean_token_accuracy,valid_error_rate,full_valid_loss,full_valid_mean_token_accuracy,full_valid_error_rate,timestamp
1,1.293813705444336,0.7307317073170732,,,,,,,,2026-04-23T17:15:37.7530000Z
2,1.0823591947555542,0.7600849256900213,,,,,,,,2026-04-23T17:15:42.2420000Z
3,1.352150559425354,0.7251336898395722,,,,,,,,2026-04-23T17:15:45.2450000Z
4,1.1116424798965454,0.754054054054054,,,,,,,,2026-04-23T17:16:00.8580000Z
5,1.0818254947662354,0.7522299306243806,,,,,,,,2026-04-23T17:16:06.5600000Z
6,0.8617283701896667,0.7435897435897436,,,,,,,,2026-04-23T17:16:09.2920000Z
7,0.6730270981788635,0.7680074836295603,,,,,,,,2026-04-23T17:16:12.6660000Z
8,0.6408509612083435,0.798,,,,,,,,2026-04-23T17:16:15.1080000Z
9,0.5347572565078735,0.8175865294667914,,,,,,,,2026-04-23T17:16:19.0190000Z
10,0.5964859127998352,0.8036363636363636,,0.530126458442427,0.8118712273641852,,,,,2026-04-23T17:16:36.1160000Z
11,0.5979167222976685,0.8045738045738046,,,,,,,,2026-04-23T17:17:07.7180000Z
12,0.5948368310928345,0.8054474708171206,,,,,,,,2026-04-23T17:17:10.7280000Z
13,0.6140122413635254,0.7975206611570248,,,,,,,,2026-04-23T17:17:13.1550000Z
14,0.5702831149101257,0.8108407079646017,,,,,,,,2026-04-23T17:17:17.6730000Z
15,0.4886951446533203,0.8325952170062002,,,,,,,,2026-04-23T17:17:21.2990000Z
16,0.453738272190094,0.8465723612622416,,,,,,,,2026-04-23T17:17:24.0150000Z
17,0.5568916201591492,0.821522309711286,,,,,,,,2026-04-23T17:17:27.6730000Z
18,0.4460034966468811,0.841796875,,,,,,,,2026-04-23T17:17:29.7710000Z
19,0.43410950899124146,0.8423076923076923,,,,,,,,2026-04-23T17:17:31.9200000Z
20,0.5000151991844177,0.8189415041782729,,0.47670327336334983,0.837465564738292,,,,,2026-04-23T17:17:43.2280000Z
21,0.40901651978492737,0.8667400881057269,,,,,,,,2026-04-23T17:17:47.6020000Z
22,0.4548250138759613,0.8441558441558441,,,,,,,,2026-04-23T17:17:49.7180000Z
23,0.5036814212799072,0.8358881875563571,,,,,,,,2026-04-23T17:17:52.4300000Z
24,0.4052882194519043,0.8621399176954733,,,,,,,,2026-04-23T17:17:54.8520000Z
25,0.4369516670703888,0.8571428571428571,,,,,,,,2026-04-23T17:17:56.6570000Z
26,0.4917314052581787,0.8354297693920335,,,,,,,,2026-04-23T17:17:59.0880000Z
27,0.5841212868690491,0.7989949748743719,,,,,,,,2026-04-23T17:18:02.4270000Z
28,0.4580015540122986,0.8313140726933831,,,,,,,,2026-04-23T17:18:04.5700000Z
29,0.4126207232475281,0.8493273542600897,,,,,,,,2026-04-23T17:18:06.9760000Z
30,0.46016034483909607,0.8474226804123711,,0.4952453808668183,0.8282926829268292,,,,,2026-04-23T17:18:19.1710000Z
31,0.4674965441226959,0.8424528301886792,,,,,,,,2026-04-23T17:18:22.9540000Z
32,0.43802303075790405,0.8485401459854015,,,,,,,,2026-04-23T17:18:25.0560000Z
33,0.46130475401878357,0.8471337579617835,,,,,,,,2026-04-23T17:18:27.8110000Z
34,0.4173171818256378,0.8500948766603416,,,,,,,,2026-04-23T17:18:30.2290000Z
35,0.46857595443725586,0.8458498023715415,,,,,,,,2026-04-23T17:18:32.3570000Z
36,0.5463106632232666,0.8097609561752988,,,,,,,,2026-04-23T17:18:34.7730000Z
37,0.49933478236198425,0.8361169102296451,,,,,,,,2026-04-23T17:18:37.1900000Z
38,0.5140487551689148,0.8172484599589322,,,,,,,,2026-04-23T17:18:39.9170000Z
39,0.5306897163391113,0.8250265111346765,,,,,,,,2026-04-23T17:18:42.0370000Z
40,0.4020373225212097,0.8528336380255942,,0.4618870506693621,0.8302618816682832,,,,,2026-04-23T17:18:53.7670000Z
41,0.4812633991241455,0.8326848249027238,,,,,,,,2026-04-23T17:18:57.7420000Z
42,0.5135682821273804,0.8318407960199005,,,,,,,,2026-04-23T17:18:59.5960000Z
43,0.36989617347717285,0.8717948717948718,,,,,,,,2026-04-23T17:19:01.7100000Z
44,0.4926021993160248,0.8397565922920892,,,,,,,,2026-04-23T17:19:04.1240000Z
45,0.4878135323524475,0.8426966292134831,,,,,,,,2026-04-23T17:19:06.5350000Z
46,0.434080570936203,0.8503649635036497,,,,,,,,2026-04-23T17:19:09.6010000Z
47,0.4500202536582947,0.8431018935978359,,,,,,,,2026-04-23T17:19:11.7400000Z
48,0.5568509697914124,0.8174186778593914,,,,,,,,2026-04-23T17:19:14.1860000Z
49,0.5440940260887146,0.824853228962818,,,,,,,,2026-04-23T17:19:17.2130000Z
50,0.45915091037750244,0.8548387096774194,,0.49229187656990925,0.8189054726368159,,,,,2026-04-23T17:19:27.6450000Z
51,0.5059313774108887,0.8272251308900523,,,,,,,,2026-04-23T17:19:32.9650000Z
52,0.48470228910446167,0.8389513108614233,,,,,,,,2026-04-23T17:19:36.9180000Z
53,0.39408355951309204,0.8724696356275303,,,,,,,,2026-04-23T17:19:39.3940000Z
54,0.5218239426612854,0.8248031496062992,,,,,,,,2026-04-23T17:19:42.1100000Z
55,0.5401066541671753,0.8161024702653248,,,,,,,,2026-04-23T17:19:44.2500000Z
56,0.5094244480133057,0.8266666666666667,,,,,,,,2026-04-23T17:19:46.6700000Z
57,0.5081655979156494,0.8205854579792257,,,,,,,,2026-04-23T17:19:48.8400000Z
