step,train_loss,train_mean_token_accuracy,train_error_rate,valid_loss,valid_mean_token_accuracy,valid_error_rate,full_valid_loss,full_valid_mean_token_accuracy,full_valid_error_rate,timestamp
1,1.621059775352478,0.6914893617021277,,,,,,,,2026-04-23T19:25:04.3280000Z
2,1.1309148073196411,0.7579831932773109,,,,,,,,2026-04-23T19:25:22.3560000Z
3,1.400380253791809,0.7297872340425532,,,,,,,,2026-04-23T19:25:26.1040000Z
4,1.092855453491211,0.7669172932330827,,,,,,,,2026-04-23T19:25:28.6200000Z
5,1.1611900329589844,0.7586206896551724,,,,,,,,2026-04-23T19:25:30.8630000Z
6,1.009456992149353,0.7802768166089965,,,,,,,,2026-04-23T19:25:33.1380000Z
7,0.9256691932678223,0.7809330628803245,,,,,,,,2026-04-23T19:25:35.6370000Z
8,0.8593284487724304,0.77,,,,,,,,2026-04-23T19:25:37.8900000Z
9,0.6902432441711426,0.8188976377952756,,,,,,,,2026-04-23T19:25:39.8470000Z
10,1.0288722515106201,0.7370517928286853,,0.963415118116351,0.738045738045738,,,,,2026-04-23T19:25:53.5150000Z
11,1.0165950059890747,0.7288503253796096,,,,,,,,2026-04-23T19:25:57.3910000Z
12,0.7241162657737732,0.751937984496124,,,,,,,,2026-04-23T19:25:59.0430000Z
13,0.6339690089225769,0.8049792531120332,,,,,,,,2026-04-23T19:26:00.3930000Z
14,0.7818031311035156,0.7722772277227723,,,,,,,,2026-04-23T19:26:02.3570000Z
15,0.5835292339324951,0.7987679671457906,,,,,,,,2026-04-23T19:26:03.7080000Z
16,0.5780233144760132,0.815028901734104,,,,,,,,2026-04-23T19:26:05.3570000Z
17,0.5375387072563171,0.818018018018018,,,,,,,,2026-04-23T19:26:07.0180000Z
18,0.48526057600975037,0.8529411764705882,,,,,,,,2026-04-23T19:26:08.3710000Z
19,0.5065261721611023,0.8273684210526315,,,,,,,,2026-04-23T19:26:10.9480000Z
20,0.49012842774391174,0.8531598513011153,,0.4479759127594704,0.8625792811839323,,,,,2026-04-23T19:26:21.0120000Z
21,0.5696846842765808,0.8008565310492506,,,,,,,,2026-04-23T19:26:24.8870000Z
22,0.5217057466506958,0.8247422680412371,,,,,,,,2026-04-23T19:26:25.9220000Z
23,0.5065247416496277,0.8168224299065421,,,,,,,,2026-04-23T19:26:28.4580000Z
24,0.5631881952285767,0.7928994082840237,,,,,,,,2026-04-23T19:26:30.1100000Z
25,0.5703837871551514,0.8193018480492813,,,,,,,,2026-04-23T19:26:31.7580000Z
26,0.4474504888057709,0.8400735294117647,,,,,,,,2026-04-23T19:26:34.3100000Z
27,0.41557174921035767,0.8443983402489627,,,,,,,,2026-04-23T19:26:35.9440000Z
28,0.38334736227989197,0.860655737704918,,,,,,,,2026-04-23T19:26:37.6200000Z
29,0.5073429942131042,0.829136690647482,,,,,,,,2026-04-23T19:26:38.9430000Z
30,0.5244079232215881,0.8133333333333334,,0.5052151635428456,0.822429906542056,,,,,2026-04-23T19:26:49.3890000Z
31,0.6044082045555115,0.7933579335793358,,,,,,,,2026-04-23T19:26:52.0810000Z
32,0.47951847314834595,0.8306122448979592,,,,,,,,2026-04-23T19:26:53.4410000Z
33,0.3801349699497223,0.8668032786885246,,,,,,,,2026-04-23T19:26:55.1130000Z
34,0.47527751326560974,0.8394793926247288,,,,,,,,2026-04-23T19:26:56.4650000Z
35,0.4403008222579956,0.8527131782945736,,,,,,,,2026-04-23T19:26:58.1100000Z
36,0.5226538777351379,0.8303886925795053,,,,,,,,2026-04-23T19:27:00.9560000Z
37,0.44356897473335266,0.8386454183266933,,,,,,,,2026-04-23T19:27:02.0130000Z
38,0.37556248903274536,0.8650793650793651,,,,,,,,2026-04-23T19:27:03.6600000Z
39,0.3944922983646393,0.8601973684210527,,,,,,,,2026-04-23T19:27:05.3140000Z
40,0.4832729697227478,0.8369747899159664,,0.3955579916636149,0.85625,,,,,2026-04-23T19:27:17.4940000Z
41,0.316032350063324,0.8774422735346359,,,,,,,,2026-04-23T19:27:19.8850000Z
42,0.5033230185508728,0.815845824411135,,,,,,,,2026-04-23T19:27:21.5340000Z
43,0.5153621435165405,0.8416075650118203,,,,,,,,2026-04-23T19:27:22.8930000Z
44,0.40920671820640564,0.8727678571428571,,,,,,,,2026-04-23T19:27:24.5480000Z
45,0.4772368371486664,0.8315789473684211,,,,,,,,2026-04-23T19:27:25.9030000Z
46,0.4332357347011566,0.8339622641509434,,,,,,,,2026-04-23T19:27:27.5460000Z
47,0.40342238545417786,0.8673913043478261,,,,,,,,2026-04-23T19:27:28.8920000Z
48,0.6403630971908569,0.7889344262295082,,,,,,,,2026-04-23T19:27:30.5430000Z
49,0.45974260568618774,0.8579881656804734,,,,,,,,2026-04-23T19:27:32.1930000Z
50,0.3560555577278137,0.8701594533029613,,0.4957470140959087,0.8157894736842105,,,,,2026-04-23T19:27:42.2710000Z
51,0.4352242052555084,0.8580931263858093,,,,,,,,2026-04-23T19:27:44.9460000Z
