step,train_loss,train_mean_token_accuracy,train_error_rate,valid_loss,valid_mean_token_accuracy,valid_error_rate,full_valid_loss,full_valid_mean_token_accuracy,full_valid_error_rate,timestamp
1,1.3357329368591309,0.7344689378757515,,,,,,,,2026-04-22T22:46:40.6540000Z
2,1.3619372844696045,0.7246520874751491,,,,,,,,2026-04-22T22:46:45.4730000Z
3,1.1563562154769897,0.7516973811833172,,,,,,,,2026-04-22T22:46:47.8990000Z
4,1.1570141315460205,0.7592433361994841,,,,,,,,2026-04-22T22:47:18.2300000Z
5,1.07004976272583,0.7701260911736179,,,,,,,,2026-04-22T22:47:35.0730000Z
6,1.232122778892517,0.7428023032629558,,,,,,,,2026-04-22T22:47:38.0950000Z
7,1.0244325399398804,0.7599611273080661,,,,,,,,2026-04-22T22:47:39.9190000Z
8,1.0213254690170288,0.7578757875787578,,,,,,,,2026-04-22T22:47:43.8430000Z
9,0.9973169565200806,0.7597938144329897,,,,,,,,2026-04-22T22:47:49.2700000Z
10,0.9765719771385193,0.7669902912621359,,0.7638213450715083,0.7790339157245632,,,,,2026-04-22T22:48:03.0240000Z
11,0.898506760597229,0.7752161383285303,,,,,,,,2026-04-22T22:48:06.1990000Z
12,0.829548180103302,0.7798254122211445,,,,,,,,2026-04-22T22:48:08.3280000Z
13,0.7115364074707031,0.7842056932966024,,,,,,,,2026-04-22T22:48:11.9580000Z
14,0.6683955192565918,0.7830188679245284,,,,,,,,2026-04-22T22:48:14.9970000Z
15,0.7513441443443298,0.7646454265159301,,,,,,,,2026-04-22T22:48:17.4290000Z
16,0.5998022556304932,0.8017241379310345,,,,,,,,2026-04-22T22:48:19.8520000Z
17,0.5638132691383362,0.8118279569892473,,,,,,,,2026-04-22T22:48:22.0000000Z
18,0.47758549451828003,0.8413654618473896,,,,,,,,2026-04-22T22:48:24.1340000Z
19,0.5152773857116699,0.8505203405865658,,,,,,,,2026-04-22T22:48:28.6650000Z
20,0.5770068168640137,0.8038461538461539,,0.5277457522362777,0.8154639175257732,,,,,2026-04-22T22:48:38.6960000Z
21,0.5210524201393127,0.8145833333333333,,,,,,,,2026-04-22T22:48:42.5630000Z
22,0.5339648127555847,0.8161838161838162,,,,,,,,2026-04-22T22:48:45.2960000Z
23,0.5067099928855896,0.8338399189463019,,,,,,,,2026-04-22T22:48:47.7270000Z
24,0.47822654247283936,0.8483685220729367,,,,,,,,2026-04-22T22:48:49.8580000Z
25,0.470817893743515,0.8369259606373008,,,,,,,,2026-04-22T22:48:52.8970000Z
26,0.48978596925735474,0.8250790305584826,,,,,,,,2026-04-22T22:48:55.0300000Z
27,0.48351430892944336,0.8399209486166008,,,,,,,,2026-04-22T22:48:57.4550000Z
28,0.41467976570129395,0.8572884811416922,,,,,,,,2026-04-22T22:48:59.8820000Z
29,0.49271348118782043,0.843469591226321,,,,,,,,2026-04-22T22:49:03.5320000Z
30,0.42356741428375244,0.8475909537856441,,0.47040589216194084,0.8333333333333334,,,,,2026-04-22T22:49:13.6230000Z
31,0.474240243434906,0.8331744518589133,,,,,,,,2026-04-22T22:49:17.7390000Z
32,0.42345327138900757,0.8554801163918526,,,,,,,,2026-04-22T22:49:19.8780000Z
33,0.43451109528541565,0.8523364485981308,,,,,,,,2026-04-22T22:49:22.0220000Z
34,0.5412742495536804,0.8331697742885181,,,,,,,,2026-04-22T22:49:24.1790000Z
35,0.4400573670864105,0.8393030009680542,,,,,,,,2026-04-22T22:49:26.3160000Z
36,0.5495865941047668,0.8279252704031466,,,,,,,,2026-04-22T22:49:28.7780000Z
37,0.4516521692276001,0.8372530573847601,,,,,,,,2026-04-22T22:49:31.2050000Z
38,0.46359488368034363,0.8464454976303317,,,,,,,,2026-04-22T22:49:33.3420000Z
39,0.4030162990093231,0.8577154308617234,,,,,,,,2026-04-22T22:49:35.7900000Z
40,0.36454179883003235,0.8614800759013282,,0.4075379906029537,0.8448275862068966,,,,,2026-04-22T22:49:46.3420000Z
41,0.41362401843070984,0.8560885608856088,,,,,,,,2026-04-22T22:49:50.6130000Z
42,0.400146484375,0.8637770897832817,,,,,,,,2026-04-22T22:49:52.4880000Z
43,0.47949790954589844,0.8497512437810946,,,,,,,,2026-04-22T22:49:54.6250000Z
44,0.46227020025253296,0.835881753312946,,,,,,,,2026-04-22T22:49:57.0800000Z
45,0.4074837267398834,0.8634538152610441,,,,,,,,2026-04-22T22:49:59.5140000Z
46,0.4058869481086731,0.8555858310626703,,,,,,,,2026-04-22T22:50:02.2490000Z
47,0.42144763469696045,0.8477842003853564,,,,,,,,2026-04-22T22:50:03.7840000Z
48,0.3520149886608124,0.8657587548638133,,,,,,,,2026-04-22T22:50:06.5230000Z
49,0.44767576456069946,0.836381135707411,,,,,,,,2026-04-22T22:50:08.6620000Z
50,0.3815474510192871,0.8683473389355743,,0.4314930910677523,0.8389189189189189,,,,,2026-04-22T22:50:20.0080000Z
51,0.44651442766189575,0.8478664192949907,,,,,,,,2026-04-22T22:50:23.5330000Z
52,0.4133545756340027,0.8658865886588659,,,,,,,,2026-04-22T22:50:26.8710000Z
