step,train_loss,train_mean_token_accuracy,train_error_rate,valid_loss,valid_mean_token_accuracy,valid_error_rate,full_valid_loss,full_valid_mean_token_accuracy,full_valid_error_rate,timestamp
1,0.6717500686645508,,0,,,,,,,2026-04-24T03:27:35.5580000Z
2,0.6732931733131409,,0.25,,,,,,,2026-04-24T03:27:54.6560000Z
3,0.6757335066795349,,0.25,,,,,,,2026-04-24T03:28:13.4820000Z
4,0.6855493783950806,,0.25,,,,,,,2026-04-24T03:28:32.6050000Z
5,0.6584599018096924,,0,,,,,,,2026-04-24T03:28:51.7180000Z
6,0.6714066863059998,,0,,,,,,,2026-04-24T03:29:10.5330000Z
7,0.6707695126533508,,0.125,,,,,,,2026-04-24T03:29:29.6440000Z
8,0.6635273694992065,,0,,,,,,,2026-04-24T03:29:48.7560000Z
9,0.672505259513855,,0.125,,,,,,,2026-04-24T03:30:07.5760000Z
10,0.6725162863731384,,0,0.6703907251358032,,0,,,,2026-04-24T03:30:35.8670000Z
11,0.6684304475784302,,0,,,,,,,2026-04-24T03:30:54.5040000Z
12,0.6676151156425476,,0.125,,,,,,,2026-04-24T03:31:13.9110000Z
13,0.6718538999557495,,0,,,,,,,2026-04-24T03:31:32.7190000Z
14,0.6559926867485046,,0,,,,,,,2026-04-24T03:31:51.8300000Z
15,0.6611159443855286,,0.125,,,,,,,2026-04-24T03:32:10.9420000Z
16,0.6624351739883423,,0,,,,,,,2026-04-24T03:32:30.3500000Z
17,0.6641443967819214,,0.125,,,,,,,2026-04-24T03:32:49.4720000Z
18,0.6549403071403503,,0,,,,,,,2026-04-24T03:33:08.0060000Z
19,0.6535113453865051,,0,,,,,,,2026-04-24T03:33:27.4320000Z
20,0.6651219725608826,,0,0.6629655361175537,,0,,,,2026-04-24T03:33:55.1300000Z
21,0.652303159236908,,0,,,,,,,2026-04-24T03:34:14.6950000Z
22,0.6533861756324768,,0,,,,,,,2026-04-24T03:34:33.5880000Z
23,0.646111011505127,,0,,,,,,,2026-04-24T03:34:53.0930000Z
24,0.6489818096160889,,0,,,,,,,2026-04-24T03:35:12.2830000Z
25,0.6442301869392395,,0,,,,,,,2026-04-24T03:35:30.5600000Z
26,0.6490857005119324,,0,,,,,,,2026-04-24T03:35:49.1600000Z
27,0.6415523886680603,,0,,,,,,,2026-04-24T03:36:08.0630000Z
28,0.6742183566093445,,0.25,,,,,,,2026-04-24T03:36:26.6850000Z
29,0.6574788093566895,,0,,,,,,,2026-04-24T03:36:45.8780000Z
30,0.6536446213722229,,0,0.6511478424072266,,0,,,,2026-04-24T03:37:17.5700000Z
31,0.6496200561523438,,0,,,,,,,2026-04-24T03:37:36.3270000Z
32,0.6505506634712219,,0,,,,,,,2026-04-24T03:37:55.8380000Z
33,0.6564949154853821,,0,,,,,,,2026-04-24T03:38:14.7470000Z
34,0.6416153907775879,,0,,,,,,,2026-04-24T03:38:33.9410000Z
