step,train_loss,train_mean_token_accuracy,train_error_rate,valid_loss,valid_mean_token_accuracy,valid_error_rate,full_valid_loss,full_valid_mean_token_accuracy,full_valid_error_rate,timestamp
1,0.6136598587036133,,0,,,,,,,2026-04-25T03:44:09.0160000Z
2,0.6452620625495911,,0.125,,,,,,,2026-04-25T03:44:29.6500000Z
3,0.6228919625282288,,0.125,,,,,,,2026-04-25T03:44:50.7440000Z
4,0.6256058216094971,,0,,,,,,,2026-04-25T03:45:11.2640000Z
5,0.6399164199829102,,0.25,,,,,,,2026-04-25T03:45:31.7560000Z
6,0.6182613372802734,,0,,,,,,,2026-04-25T03:45:52.8540000Z
7,0.6288104057312012,,0,,,,,,,2026-04-25T03:46:13.0900000Z
8,0.6327171325683594,,0.125,,,,,,,2026-04-25T03:46:33.8740000Z
9,0.5965272188186646,,0,,,,,,,2026-04-25T03:46:54.6640000Z
10,0.5854191184043884,,0.125,0.6322071552276611,,0.125,,,,2026-04-25T03:47:24.6400000Z
11,0.5970388650894165,,0,,,,,,,2026-04-25T03:47:45.0910000Z
12,0.6128013730049133,,0,,,,,,,2026-04-25T03:48:06.1850000Z
13,0.6005810499191284,,0,,,,,,,2026-04-25T03:48:27.5770000Z
14,0.5870553851127625,,0,,,,,,,2026-04-25T03:48:48.6840000Z
15,0.6164740920066833,,0,,,,,,,2026-04-25T03:49:09.4770000Z
16,0.6130819320678711,,0.25,,,,,,,2026-04-25T03:49:29.9750000Z
17,0.5926611423492432,,0.125,,,,,,,2026-04-25T03:49:50.4670000Z
18,0.6191887855529785,,0.125,,,,,,,2026-04-25T03:50:10.9710000Z
19,0.6527533531188965,,0.375,,,,,,,2026-04-25T03:50:31.4540000Z
20,0.586165726184845,,0.125,0.6138263940811157,,0.125,,,,2026-04-25T03:51:01.1090000Z
21,0.6160415410995483,,0,,,,,,,2026-04-25T03:51:21.5900000Z
22,0.6231139898300171,,0,,,,,,,2026-04-25T03:51:42.3780000Z
23,0.5897326469421387,,0,,,,,,,2026-04-25T03:52:03.1870000Z
24,0.5822173357009888,,0,,,,,,,2026-04-25T03:52:24.2770000Z
25,0.6217610239982605,,0,,,,,,,2026-04-25T03:52:45.0650000Z
26,0.5921161770820618,,0,,,,,,,2026-04-25T03:53:06.4510000Z
27,0.5669993758201599,,0,,,,,,,2026-04-25T03:53:27.5460000Z
28,0.5854889154434204,,0,,,,,,,2026-04-25T03:53:51.9370000Z
29,0.565971314907074,,0,,,,,,,2026-04-25T03:54:12.7390000Z
30,0.6106383800506592,,0.125,0.5874255299568176,,0,,,,2026-04-25T03:54:43.0910000Z
31,0.5511476993560791,,0,,,,,,,2026-04-25T03:55:03.5130000Z
32,0.5696542263031006,,0,,,,,,,2026-04-25T03:55:24.9060000Z
33,0.5493366718292236,,0,,,,,,,2026-04-25T03:55:45.6930000Z
34,0.5675061941146851,,0,,,,,,,2026-04-25T03:56:06.4850000Z
35,0.5769596099853516,,0,,,,,,,2026-04-25T03:56:27.2790000Z
36,0.5692199468612671,,0,,,,,,,2026-04-25T03:56:48.0830000Z
37,0.5495688915252686,,0,,,,,,,2026-04-25T03:57:08.8950000Z
38,0.5597524642944336,,0,,,,,,,2026-04-25T03:57:30.2850000Z
39,0.5717824101448059,,0,,,,,,,2026-04-25T03:57:50.4770000Z
40,0.5408867597579956,,0,0.5613985061645508,,0,,,,2026-04-25T03:58:20.7390000Z
41,0.5396449565887451,,0,,,,,,,2026-04-25T03:58:41.4900000Z
42,0.576574444770813,,0,,,,,,,2026-04-25T03:59:02.0030000Z
43,0.5891154408454895,,0,,,,,,,2026-04-25T03:59:23.0900000Z
44,0.5612390637397766,,0,,,,,,,2026-04-25T03:59:43.2910000Z
45,0.565097987651825,,0,,,,,,,2026-04-25T04:00:04.1250000Z
46,0.5595229864120483,,0,,,,,,,2026-04-25T04:00:25.5670000Z
47,0.5713481307029724,,0.125,,,,,,,2026-04-25T04:00:45.8050000Z
48,0.5571118593215942,,0,,,,,,,2026-04-25T04:01:06.6130000Z
